"PointID","SiteType","Easting","Northing","PublicRelease"
"DA-0054","GW","339911","3586550","true"
"BW-0217","GW","400564","3658900","true"
"NM-13217","GW","560007","3687820","false"
"NM-20428","GW","232570","3847670","false"
"SB-0020","GW","504545","3526520","false"
"BW-0089","GW","414368","3722220","true"
"HS-063","GW","289775","3667472","true"
"NM-02840","GW","556845","3702310","false"
"NM-27122","GW","436691","4040150","false"
"SA-0232","GW","256651","3793548","true"
"NM-27005","GW","303504","3780240","true"
"QY-0534","GW","657585","3950000","true"
"NM-17515","GW","637302","3789410","false"
"NM-01493","GW","212283","3956660","false"
"NM-13410","GW","549084","3690320","false"
"NM-03922","GW","119682","3529320","false"
"NM-10746","GW","224924","3650830","false"
"NM-15973","GW","605831","3755030","false"
"NM-23313","GW","380067","3899920","false"
"NM-03377","GW","608805","3885810","false"
"PC-109","GW","367739","3910502","true"
"NM-19333","GW","390927","3824620","false"
"NM-07569","GW","268574","3606860","false"
"NM-22686","GW","333775","3890780","false"
"NM-20949","GW","337398","3858200","false"
"NM-16874","GW","636878","3779850","false"
"NM-01875","GW","139622","3539710","false"
"WL-0029","GW","395188","3918440","false"
"NM-12180","GW","555429","3669990","false"
"NM-28086","GW","239528","3904210","false"
"DA-0121","GW","315643","3556310","true"
"RA-059","GW","424574","4004611","true"
"NM-09579","GW","411047","3631470","false"
"NM-02777","GW","547964","3671060","false"
"NM-26614","GW","591235","4070796","true"
"NM-07969","GW","199024","3614700","false"
"NM-08640","GW","409653","3621160","false"
"NM-05712","GW","234851","3571230","false"
"EB-565","GW","417336","3963202","true"
"QY-0385","GW","639089","3903490","true"
"HS-046","GW","289889","3667656","true"
"NM-25737","GW","477365","3992980","false"
"NM-23928","GW","402402","3919910","false"
"NM-12407","GW","656419","3674510","false"
"NM-09512","GW","559786","3630730","false"
"NM-22782","GW","350824","3891530","false"
"NM-19988","GW","649538","3836810","false"
"SA-0204","GW","243627","3751338","true"
"NM-25477","GW","398971","3975200","false"
"EB-146","GW","414699","3949328","true"
"NM-04224","GW","117383","3546070","false"
"ED-0304","GW","588706","3574640","true"
"NM-15710","GW","649156","3748490","false"
"NM-05648","GW","238450","3570580","false"
"QY-0884","GW","626976","3867010","true"
"EB-098","GW","412169","3957033","true"
"NM-08729","GW","408700","3622370","false"
"NM-03268","GW","653655","3846460","false"
"BC-0430","GW","","","false"
"ED-0306","GW","587293","3574750","true"
"NM-15287","GW","632535","3738690","false"
"TV-165","GW","440217","4025434","true"
"NM-27619","GW","670480","3794490","false"
"NM-15527","GW","678247","3744800","false"
"PC-073","GW","367853","3907303","true"
"EB-338","GW","403199","3944575","true"
"NM-10237","GW","665153","3641940","false"
"NM-00474","GW","647811","3642780","false"
"NM-15076","GW","674756","3731790","false"
"NM-06045","GW","662766","3574710","false"
"NM-21361","GW","672856","3872320","false"
"SB-0743","GW","395397","3505712","false"
"OG-0081","GW","652843","3809322","true"
"NM-02746","GW","557268","3661260","false"
"NM-00495","GW","655691","3648650","false"
"NM-09669","GW","587208","3632440","false"
"NM-20423","GW","674665","3845260","false"
"NM-21808","GW","265425","3882910","false"
"NM-04228","GW","240928","3542350","false"
"QY-0123","GW","659846","3888380","true"
"TS-038","SP","435697","4041345","true"
"NM-13690","GW","547077","3693820","false"
"BW-0301","GW","392387","3640030","true"
"NM-17102","GW","656764","3784080","false"
"NM-25766","GW","396452","3995440","false"
"QY-0314","GW","632270","3890010","true"
"NM-16796","GW","632743","3778780","false"
"TO-0164","GW","399335","3835670","true"
"NM-08743","GW","669777","3623960","false"
"NM-09831","GW","631959","3634840","false"
"NM-15840","GW","649544","3751580","false"
"QY-0506","GW","672685","3942970","true"
"NM-08954","GW","650400","3626050","false"
"EB-067","GW","416460","3955240","true"
"SB-0037","GW","507918","3514391","false"
"NM-13572","GW","550262","3692420","false"
"NM-08390","GW","650835","3617990","false"
"NM-22841","GW","349193","3892350","false"
"NM-05457","GW","231249","3568770","false"
"NM-23624","GW","370627","3909990","false"
"SB-0208","GW","476031","3534583","false"
"NM-22833","GW","362804","3892080","false"
"QY-0645","GW","609120","3834110","true"
"NM-22226","GW","376960","3884930","false"
"NM-16730","GW","674721","3778290","false"
"BW-0304","GW","409776","3646000","true"
"MI-0215","GW","578388","3945309","true"
"NM-09123","GW","529061","3626400","false"
"NM-21126","GW","345990","3864550","false"
"NM-07030","GW","224987","3596620","false"
"NM-05127","GW","678997","3561030","false"
"NM-24662","GW","653804","3943410","false"
"TO-0468","GW","414092","3881310","true"
"NM-08611","GW","557505","3620490","false"
"DA-0163","GW","321566","3530360","true"
"TS-125","SP","426219","4012481","true"
"NM-22363","GW","376061","3886340","false"
"NM-21806","GW","365599","3880850","false"
"SB-0544","GW","457925","3445602","false"
"NM-06717","GW","232458","3590590","false"
"NM-23778","GW","662082","3915730","false"
"NM-02318","GW","577480","3575910","false"
"NM-05491","GW","261818","3568370","false"
"PP-077","SP","436088","4006922","true"
"RA-057","GW","421526","4006390","true"
"NM-11855","GW","634082","3665890","false"
"BW-0450","GW","405073","3608580","true"
"NM-15737","GW","623198","3748460","false"
"NM-19595","GW","607436","3829630","false"
"NM-14075","GW","546545","3697050","false"
"QY-0846","GW","582558","3858800","true"
"NM-03872","GW","236729","3523100","false"
"NM-20670","GW","384883","3850950","false"
"NM-04669","GW","233977","3555870","false"
"NM-20864","GW","626570","3855530","false"
"AR-0524","PS","243787","4115634","true"
"NM-15303","GW","661667","3739790","false"
"NM-17949","GW","652452","3798830","false"
"NM-02128","GW","219572","3564366","false"
"NM-04206","GW","242771","3541470","false"
"NM-07638","GW","658622","3606680","false"
"NM-03600","GW","638863","3994080","false"
"NM-14471","GW","464468","3705530","false"
"EB-562","GW","407717","3946197","true"
"NM-21971","GW","631341","3882350","false"
"NM-11690","GW","648770","3663180","false"
"HS-024","GW","289231","3667787","true"
"NM-14176","GW","649912","3700040","false"
"NM-12489","GW","554624","3674950","false"
"NM-26325","GW","472529","4045190","false"
"NM-15126","GW","561665","3731690","false"
"NM-06041","GW","632739","3574140","false"
"NM-04867","GW","208142","3560040","false"
"NM-22982","GW","349729","3894450","false"
"NM-06143","GW","656888","3577480","false"
"TS-031b","SP","436962","4044129","true"
"NM-24654","GW","412106","3942300","false"
"NM-18482","GW","459786","3806170","false"
"NM-05485","GW","154279","3571450","false"
"NM-22083","GW","373161","3883540","false"
"NM-02642","GW","555816","3638370","false"
"MI-0181","GW","479138","3942657","true"
"NM-19768","GW","649133","3833530","false"
"TO-0412","GW","397962","3870750","true"
"LC-019","SP","399212","3935699","true"
"SM-0018","GW","437314","3629660","true"
"SA-0410","GW","215994","3761780","true"
"NM-11513","GW","293289","3661850","false"
"NM-02281","GW","330200","3574510","false"
"NM-06469","GW","652247","3583410","false"
"NM-23739","GW","641281","3914110","false"
"MI-0131","GW","469273","3928415","true"
"CX-0182","SP","538008","4022140","true"
"DE-0307","GW","650291","3633070","false"
"CX-0048","GW","588113","4047170","true"
"EB-472","GW","411729","3949937","true"
"NM-03866","GW","142251","3526070","false"
"NM-02698","GW","559312","3648950","false"
"SM-0214","GW","474838","3668783","true"
"QY-0232","GW","616324","3891130","true"
"BC-0175","GW","378870","3886050","true"
"NM-24857","GW","407541","3946140","false"
"NM-14480","GW","636767","3707050","false"
"NM-13357","GW","625620","3690880","false"
"NM-00352","GW","411317","3623890","false"
"NM-04678","GW","678436","3554180","false"
"NM-22936","GW","185959","3897870","false"
"NM-21610","GW","404272","3877310","false"
"TB-0174","GW","416936","3721683","true"
"NM-11654","GW","280701","3664010","false"
"NM-05624","GW","235223","3570420","false"
"NM-04962","GW","240682","3560540","false"
"NM-08198","GW","233222","3617240","false"
"NM-25137","GW","406521","3956750","false"
"NM-14278","GW","542967","3699930","false"
"NM-08426","GW","657782","3618490","false"
"NM-02465","GW","546578","3602390","false"
"NM-02388","GW","568454","3584070","false"
"NM-15919","GW","631458","3753360","false"
"NM-18471","GW","651314","3807500","false"
"NM-22649","GW","640471","3889910","false"
"NM-06661","GW","672858","3587380","false"
"NM-00314","GW","655341","3613950","false"
"NM-00779","GW","456144","3705490","false"
"SB-0234","GW","481002","3539407","false"
"AB-0181","GW","345404","3891310","true"
"NM-22110","GW","346607","3884150","false"
"NM-12914","GW","555435","3682530","false"
"NM-11406","GW","477312","3658040","false"
"NM-20385","GW","596467","3843280","false"
"NM-19922","GW","559134","3834550","false"
"NM-27166","SP","405502","4018250","false"
"SM-0239","GW","488040","3670669","true"
"NM-19305","GW","527016","3823340","false"
"NM-09077","GW","286638","3628050","false"
"NM-14374","GW","556796","3701970","false"
"NM-17427","GW","672126","3788450","false"
"QY-0943","GW","606167","3876450","true"
"TB-0134","GW","404294","3704417","true"
"NM-13406","GW","542132","3690250","false"
"NM-15542","GW","408696","3743200","false"
"NM-12391","GW","632437","3674430","false"
"SA-0485","SP","176982","3722250","true"
"NM-14845","GW","669692","3722550","false"
"NM-26171","GW","655554","4027560","false"
"NM-06120","GW","155495","3580940","false"
"NM-12605","GW","554559","3677350","false"
"NM-27028","GW","323707","3771308","true"
"QY-0355","GW","658632","3896950","true"
"NM-24974","GW","406136","3948800","false"
"NM-05914","GW","235326","3574360","false"
"NM-25988","GW","421152","4008340","false"
"NM-23367","GW","671708","3902070","false"
"SB-0076","GW","509393","3511560","false"
"NM-13875","GW","408527","3695640","false"
"NM-16255","GW","551038","3764640","false"
"NM-00082","GW","368809","3551610","false"
"NM-17496","GW","637532","3789450","false"
"NM-02607","GW","559013","3629550","false"
"LC-017","SP","399197","3935742","true"
"NM-17818","GW","630283","3795440","false"
"NM-11367","GW","630479","3658140","false"
"SO-0094","GW","349842","3788760","true"
"QY-0678","GW","597092","3844190","true"
"BW-0668","GW","288735","3823530","true"
"NM-10205","GW","645001","3640970","false"
"EB-023","GW","409124","3945240","true"
"NM-15610","GW","675000","3746560","false"
"ED-0028","GW","569692","3635390","true"
"NM-17447","GW","642106","3788190","false"
"NM-17964","GW","528906","3797410","false"
"NM-11091","GW","623489","3652910","false"
"NM-25228","GW","397682","3963500","false"
"NM-08879","GW","643959","3625090","false"
"ED-0294","GW","580422","3572380","true"
"NM-03714","GW","166149","3491060","false"
"NM-09160","GW","202813","3631400","false"
"NM-11090","GW","666590","3653760","false"
"NM-19127","GW","638111","3819400","false"
"NM-02389","GW","340129","3585190","false"
"NM-23257","GW","392641","3898790","false"
"TB-0203","GW","423178","3725967","true"
"BW-0018","GW","360824","3587610","true"
"NM-10372","GW","218917","3646190","false"
"NM-26110","GW","414314","4021350","false"
"NM-25767","GW","170765","4001020","false"
"NM-10665","GW","470585","3645800","false"
"NM-26006","GW","216659","4015890","false"
"NM-21414","GW","345844","3872680","false"
"EB-481","GW","396164","3964658","true"
"NM-20905","GW","130288","3863500","false"
"NM-21666","GW","350165","3879150","false"
"NM-22924","GW","608897","3892860","false"
"NM-02259","GW","333589","3572180","false"
"NM-00719","GW","458025","3695610","false"
"NM-19212","GW","575155","3820990","false"
"NM-16868","GW","675426","3780340","false"
"NM-25938","GW","439809","4005330","false"
"NM-25820","GW","245281","4001560","false"
"QY-0167","GW","606657","3888830","true"
"NM-06558","GW","615533","3584840","false"
"NM-07812","GW","229371","3611800","false"
"NM-13462","GW","550295","3691000","false"
"TO-0539","GW","403827","3861410","true"
"NM-07028","GW","275699","3595240","false"
"NM-18223","GW","651224","3803650","false"
"SA-0069","GW","253584","3723973","true"
"NM-23606","GW","369257","3909550","false"
"NM-00341","GW","452970","3621510","false"
"NM-16306","GW","217997","3770530","false"
"NM-26405","GW","575732","4058850","false"
"NM-05507","GW","233906","3569160","false"
"NM-02493","GW","557933","3608900","false"
"NM-12300","GW","558526","3671860","false"
"NM-08232","GW","508389","3614200","false"
"NM-19645","GW","564129","3830090","false"
"QY-0959","GW","609453","3870040","true"
"TS-023","SP","437949","4077604","true"
"NM-05580","GW","137601","3573020","false"
"SO-0238","GW","312778","3721027","true"
"NM-15811","GW","658703","3750930","false"
"NM-25286","GW","216918","3970370","false"
"NM-24543","GW","404175","3939420","false"
"SD-0014","GW","384336","3856740","true"
"TB-0033","GW","402217","3682371","true"
"NM-18157","GW","613764","3801730","false"
"NM-24118","GW","475864","3928070","false"
"MI-0221","GW","588826","3937213","true"
"QY-0370","GW","619129","3897920","true"
"BC-0388","GW","349693","3874179","false"
"NM-16639","GW","673298","3776260","false"
"NM-18385","GW","668022","3806000","false"
"NM-03855","GW","353097","3520040","false"
"NM-01971","GW","346250","3547520","false"
"AR-0026","GW","225273","4077390","true"
"NM-16896","GW","657240","3780080","false"
"TV-283","GW","445305","4028253","true"
"NM-22336","GW","345272","3886530","false"
"SM-1098","SP","478480","3652708","true"
"NM-28370","GW","581791","3607407","true"
"NM-17962","GW","635095","3798680","false"
"ED-0381","SP","549798","3552910","true"
"NM-13737","GW","135144","3701100","false"
"NM-01605","GW","294206","4012660","false"
"NM-18150","GW","606842","3801490","false"
"NM-13324","GW","623716","3690180","false"
"TS-016","SP","438412","4059882","true"
"MI-0056","GW","475305","3914958","true"
"NM-05752","GW","244214","3571610","false"
"NM-21564","GW","350162","3877420","false"
"NM-27320","GW","359666","3587980","false"
"NM-01036","GW","565907","3832600","false"
"QY-0734","GW","628182","3845060","true"
"NM-25490","GW","466396","3976040","false"
"NM-22448","GW","398653","3887050","false"
"NM-09652","GW","409754","3632340","false"
"NM-18094","GW","623892","3801090","false"
"NM-13282","GW","554521","3688710","false"
"NM-23823","GW","393530","3916220","false"
"NM-13717","GW","552449","3694220","false"
"NM-02974","GW","225768","3767560","false"
"NM-20777","GW","560084","3852760","false"
"TO-0498","GW","392005","3879940","true"
"NM-25167","GW","415162","3959400","false"
"NM-18609","GW","653139","3809930","false"
"NM-00816","GW","463386","3712800","false"
"NM-15657","GW","634507","3746610","false"
"NM-06851","GW","671226","3591140","false"
"NM-23743","GW","643198","3914210","false"
"NM-12095","GW","611162","3668810","false"
"NM-10468","GW","617804","3644340","false"
"NM-20771","GW","613922","3853150","false"
"NM-10799","GW","281924","3650140","false"
"NM-14301","GW","210204","3704730","false"
"QY-0656","GW","612199","3831280","true"
"NM-28141","GW","202797","3967410","false"
"NM-01482","GW","669331","3951170","false"
"NM-08365","GW","680664","3618050","false"
"NM-16944","GW","657047","3780940","false"
"SM-1056","SP","441094","3640596","true"
"NM-16642","GW","129540","3781890","false"
"NM-17946","GW","185010","3802370","false"
